OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,CustomerAge,PaymentMethod,Rating,Revenue,Month
ORD2576,2024-10-30,South,Clothing,Gadget X,13.0,187.17,58.0,Debit Card,4.6,2433.21,2024-10
ORD1699,2025-05-17,South,Toys,Widget B,9.0,120.41,62.0,Debit Card,4.0,1083.69,2025-05
ORD2016,2025-05-21,West,Electronics,Gadget X,12.0,182.375,69.0,Cash,3.7,2188.5,2025-05
ORD2431,2024-10-24,North,Clothing,Accessory M,6.0,89.49,66.0,Debit Card,3.0,536.94,2024-10
ORD2940,2024-08-09,East,Toys,Gadget X,1.0,182.98,57.0,Upi,1.9,182.98,2024-08
ORD1164,2024-05-02,Central,Sports,Gizmo Z,3.0,169.24,54.0,Cash,4.1,507.72,2024-05
ORD1603,2024-02-22,North,Toys,Widget B,12.0,235.34,51.0,Credit Card,2.6,2824.08,2024-02
ORD2509,2024-11-03,South,Clothing,Device Q,21.5,203.21,27.0,Credit Card,1.3,4369.02,2024-11
ORD2825,2025-03-30,East,Sports,Item N,2.0,173.38,47.0,Upi,4.6,346.76,2025-03
ORD1465,2024-02-08,West,Sports,Gizmo Z,13.0,280.86,43.0,Upi,1.0,3651.18,2024-02
ORD2172,2024-06-18,West,Home & Kitchen,Gizmo Z,7.0,230.98,25.0,Upi,3.1,1616.86,2024-06
ORD2199,2024-09-18,East,Home & Kitchen,Widget B,13.0,396.51,33.0,Upi,4.2,5154.63,2024-09
ORD1142,2024-04-22,East,Home & Kitchen,Widget A,13.0,193.53,64.0,Upi,2.4,2515.89,2024-04
ORD1666,2024-01-28,South,Clothing,Item N,6.0,296.64,44.0,Upi,1.3,1779.84,2024-01
ORD1113,2024-06-19,North,Electronics,Widget B,10.0,302.3,43.0,Cash,1.9,3023.0,2024-06
ORD2087,2025-06-10,East,Home & Kitchen,Gadget X,1.0,140.84,55.0,Cash,3.4,140.84,2025-06
ORD2937,2024-04-22,East,Clothing,Widget B,3.0,255.16,60.0,Debit Card,4.4,765.48,2024-04
ORD1378,2024-04-24,East,Home & Kitchen,Device Q,9.0,388.39,32.0,Net Banking,3.2,3495.51,2024-04
ORD1063,2025-03-31,East,Clothing,Gadget Y,7.0,135.29,43.0,Net Banking,1.8,947.03,2025-03
ORD2169,2025-06-24,South,Books,Accessory M,1.0,162.02,20.0,Upi,1.5,162.02,2025-06
ORD1651,2024-03-18,East,Home & Kitchen,Gadget Y,6.0,225.35,29.0,Debit Card,3.3,1352.1,2024-03
ORD1186,2025-02-18,South,Toys,Accessory M,7.0,176.175,40.0,Credit Card,1.7,1233.23,2025-02
ORD1704,2024-05-16,Central,Sports,Widget B,3.0,147.68,39.0,Credit Card,1.1,443.04,2024-05
ORD1294,2024-02-20,South,Toys,Widget A,6.0,288.03,43.0,Debit Card,1.9,1728.18,2024-02
ORD1056,2024-04-15,Central,Electronics,Widget B,9.0,96.21,42.0,Upi,3.0,865.89,2024-04
ORD1315,2024-12-11,East,Toys,Device Q,13.0,118.35,21.0,Cash,4.5,1538.55,2024-12
ORD1130,2025-01-11,South,Electronics,Widget A,9.0,306.78,66.0,Net Banking,1.2,2761.02,2025-01
ORD2288,2024-01-21,North,Toys,Gadget X,7.0,144.43,35.0,Debit Card,2.0,1011.01,2024-01
ORD1189,2024-05-23,North,Home & Kitchen,Accessory M,13.0,279.15,50.0,Debit Card,2.4,3628.95,2024-05
ORD1027,2025-04-19,Central,Books,Gizmo Z,11.0,93.17,66.0,Cash,1.6,1024.87,2025-04
ORD1525,2024-09-12,West,Toys,Widget A,2.0,158.43,35.0,Upi,1.8,316.86,2024-09
ORD1936,2024-05-30,North,Books,Widget A,13.0,323.14,41.0,Upi,3.8,4200.82,2024-05
ORD1762,2025-01-13,East,Toys,Gadget Y,11.0,349.65,34.0,Debit Card,1.2,3846.15,2025-01
ORD2870,2025-04-11,North,Clothing,Widget A,14.0,124.02,56.0,Debit Card,1.6,1736.28,2025-04
ORD2799,2024-03-23,East,Electronics,Widget B,7.0,130.58,61.0,Credit Card,2.8,914.06,2024-03
ORD2636,2024-10-19,South,Electronics,Gizmo Z,6.0,150.56,33.0,Credit Card,4.9,903.36,2024-10
ORD1754,2024-10-22,South,Sports,Gadget X,5.0,107.82,43.0,Upi,4.1,539.1,2024-10
ORD2591,2024-02-20,Central,Books,Widget A,9.0,111.07,53.0,Debit Card,3.7,999.63,2024-02
ORD2186,2024-02-06,East,Sports,Widget B,7.0,47.77,21.0,Upi,1.2,334.39,2024-02
ORD1266,2024-09-12,North,Electronics,Gadget Y,12.0,287.15,57.0,Cash,2.5,3445.8,2024-09
ORD1899,2024-04-22,West,Clothing,Accessory M,6.0,81.65,28.0,Cash,4.7,489.9,2024-04
ORD2798,2025-04-01,East,Toys,Widget A,10.0,112.5,26.0,Upi,3.3,1125.0,2025-04
ORD1075,2024-01-15,West,Sports,Gadget Y,6.0,308.18,37.0,Credit Card,3.0,1849.08,2024-01
ORD2459,2024-09-26,Central,Books,Item N,5.0,202.04,52.0,Net Banking,3.7,1010.2,2024-09
ORD2405,2024-11-27,South,Clothing,Device Q,11.0,174.96,57.0,Upi,2.2,1924.56,2024-11
ORD1856,2024-07-28,Central,Home & Kitchen,Accessory M,8.0,158.6,41.0,Debit Card,4.4,1268.8,2024-07
ORD2278,2024-09-27,West,Home & Kitchen,Gadget X,13.0,137.12,60.0,Net Banking,2.6,1782.56,2024-09
ORD1845,2025-03-06,Central,Home & Kitchen,Gadget Y,1.0,160.75,20.0,Net Banking,3.1,160.75,2025-03
ORD1769,2024-10-22,Central,Home & Kitchen,Gadget Y,2.0,146.77,46.0,Net Banking,2.1,293.54,2024-10
ORD2622,2024-06-20,West,Sports,Accessory M,9.0,265.97,64.0,Upi,1.7,2393.73,2024-06
ORD2331,2025-05-09,North,Sports,Widget B,11.0,262.7,19.0,Upi,1.5,2889.7,2025-05
ORD2233,2025-03-23,North,Clothing,Widget B,9.0,328.36,69.0,Net Banking,1.1,2955.24,2025-03
ORD1180,2024-05-26,North,Toys,Gadget X,13.0,418.33,41.0,Credit Card,3.0,5438.29,2024-05
ORD2319,2025-06-04,Central,Sports,Item N,3.0,131.86,22.0,Net Banking,4.3,395.58,2025-06
ORD1672,2024-05-05,West,Sports,Gizmo Z,4.0,40.34,55.0,Credit Card,3.0,161.36,2024-05
ORD2511,2025-01-09,East,Clothing,Accessory M,10.0,118.02,64.0,Upi,4.7,1180.2,2025-01
ORD1376,2024-03-30,Central,Home & Kitchen,Gadget X,1.0,155.01,38.0,Net Banking,1.6,155.01,2024-03
ORD1669,2024-08-18,Central,Electronics,Gadget X,8.0,302.83,29.0,Debit Card,4.5,2422.64,2024-08
ORD1023,2025-04-04,East,Sports,Accessory M,5.0,122.45,57.0,Net Banking,1.1,612.25,2025-04
ORD1346,2024-09-10,North,Electronics,Item N,2.0,139.76,44.0,Cash,3.2,279.52,2024-09
ORD2666,2024-04-11,North,Electronics,Widget B,3.0,186.51,38.0,Debit Card,1.4,559.53,2024-04
ORD2504,2024-06-26,West,Books,Gizmo Z,11.0,76.52,41.0,Credit Card,1.3,841.72,2024-06
ORD2746,2024-06-06,East,Home & Kitchen,Widget B,10.0,196.53,20.0,Debit Card,3.2,1965.3,2024-06
ORD1008,2024-08-02,North,Home & Kitchen,Gizmo Z,1.0,146.29,24.0,Cash,1.3,146.29,2024-08
ORD1228,2025-04-14,East,Home & Kitchen,Device Q,6.0,205.53,46.0,Net Banking,4.1,1233.18,2025-04
ORD1489,2024-07-31,East,Books,Accessory M,4.0,145.84,56.0,Cash,3.0,583.36,2024-07
ORD1213,2025-04-17,South,Books,Item N,5.0,118.39,27.0,Credit Card,2.6,591.95,2025-04
ORD2601,2024-05-23,East,Clothing,Gizmo Z,2.0,167.6,68.0,Credit Card,2.9,335.2,2024-05
ORD1578,2024-08-16,Central,Clothing,Gizmo Z,13.0,239.73,49.0,Credit Card,1.3,3116.49,2024-08
ORD1449,2024-12-30,West,Home & Kitchen,Device Q,9.0,171.83,47.0,Upi,3.2,1546.47,2024-12
ORD1757,2024-08-16,West,Sports,Widget A,11.0,235.64,48.0,Debit Card,1.0,2592.04,2024-08
ORD1015,2024-11-04,East,Books,Accessory M,2.0,101.97,62.0,Cash,3.8,203.94,2024-11
ORD2914,2025-01-12,East,Electronics,Gadget Y,14.0,221.72,39.0,Credit Card,2.5,3104.08,2025-01
ORD2806,2024-09-19,South,Toys,Accessory M,13.0,355.91,53.0,Upi,3.4,4626.83,2024-09
ORD2531,2024-12-10,North,Sports,Widget B,10.0,99.58,43.0,Debit Card,2.4,995.8,2024-12
ORD2633,2024-05-31,Central,Clothing,Item N,9.0,188.4,28.0,Net Banking,3.1,1695.6,2024-05
ORD2189,2024-02-09,South,Clothing,Accessory M,5.0,160.26,55.0,Net Banking,3.7,801.3,2024-02
ORD2626,2024-04-27,West,Books,Widget B,6.0,131.92,68.0,Credit Card,4.6,791.52,2024-04
ORD1546,2025-02-08,South,Home & Kitchen,Gadget Y,7.0,347.65,32.0,Credit Card,1.3,2433.55,2025-02
ORD2177,2024-09-17,South,Books,Gadget Y,11.0,208.8,58.0,Debit Card,3.0,2296.8,2024-09
ORD1630,2024-03-18,Central,Home & Kitchen,Gizmo Z,6.0,255.28,38.0,Debit Card,3.0,1531.68,2024-03
ORD1354,2024-11-20,Central,Sports,Widget B,1.0,252.34,38.0,Credit Card,2.6,252.34,2024-11
ORD2317,2024-09-29,West,Home & Kitchen,Device Q,8.0,358.65,33.0,Debit Card,4.3,2869.2,2024-09
ORD1207,2025-02-25,South,Books,Gadget X,13.0,196.07,49.0,Net Banking,3.0,2548.91,2025-02
ORD1935,2024-11-25,East,Toys,Widget B,2.0,60.2,69.0,Net Banking,3.0,120.4,2024-11
ORD1755,2024-11-15,West,Electronics,Device Q,9.0,182.375,67.0,Debit Card,4.0,1641.38,2024-11
ORD2098,2024-11-06,Central,Toys,Accessory M,11.0,198.75,43.0,Credit Card,3.0,2186.25,2024-11
ORD1416,2025-01-30,East,Electronics,Widget B,9.0,173.8,32.0,Upi,2.9,1564.2,2025-01
ORD2448,2024-06-11,North,Clothing,Widget A,8.0,197.65,58.0,Credit Card,2.7,1581.2,2024-06
ORD2081,2024-04-07,East,Sports,Gadget Y,6.0,423.89,30.0,Upi,1.1,2543.34,2024-04
ORD2821,2025-06-02,South,Electronics,Widget A,4.0,330.18,53.0,Net Banking,2.8,1320.72,2025-06
ORD1716,2025-05-18,South,Sports,Item N,7.0,267.66,61.0,Net Banking,3.5,1873.62,2025-05
ORD1442,2024-07-12,West,Books,Gadget Y,9.0,343.34,61.0,Debit Card,2.6,3090.06,2024-07
ORD2116,2024-12-05,West,Home & Kitchen,Gizmo Z,14.0,120.55,22.0,Upi,3.5,1687.7,2024-12
ORD2280,2024-03-15,South,Home & Kitchen,Widget A,5.0,262.7,49.0,Cash,3.3,1313.5,2024-03
ORD1536,2024-08-26,West,Sports,Widget B,11.0,312.29,35.0,Net Banking,3.0,3435.19,2024-08
ORD1348,2024-01-23,West,Clothing,Gadget X,2.0,173.61,18.0,Upi,4.7,347.22,2024-01
ORD1674,2024-05-24,East,Clothing,Gadget Y,1.0,97.94,42.0,Net Banking,3.6,97.94,2024-05
ORD1403,2024-06-25,West,Toys,Widget B,9.0,96.29,40.0,Credit Card,1.1,866.61,2024-06
ORD1362,2025-01-14,North,Home & Kitchen,Gizmo Z,2.0,203.12,69.0,Net Banking,1.8,406.24,2025-01
ORD1026,2024-09-09,Central,Sports,Widget A,2.0,260.14,65.0,Net Banking,2.2,520.28,2024-09
ORD2308,2024-07-17,Central,Clothing,Gizmo Z,4.0,243.66,43.0,Cash,3.8,974.64,2024-07
ORD2192,2024-11-13,East,Home & Kitchen,Accessory M,1.0,166.85,25.0,Net Banking,1.1,166.85,2024-11
ORD1177,2025-02-06,West,Books,Item N,9.0,152.15,50.0,Cash,3.0,1369.35,2025-02
ORD2961,2024-10-09,West,Electronics,Widget B,14.0,373.59,42.0,Debit Card,3.9,5230.26,2024-10
ORD2429,2024-04-09,Central,Toys,Widget B,3.0,216.97,19.0,Upi,2.7,650.91,2024-04
ORD2923,2024-10-14,North,Toys,Widget B,13.0,173.24,62.0,Upi,3.5,2252.12,2024-10
ORD2225,2024-08-11,West,Sports,Gizmo Z,9.0,275.49,61.0,Debit Card,2.6,2479.41,2024-08
ORD1252,2025-01-07,South,Home & Kitchen,Widget A,11.0,221.82,31.0,Cash,3.1,2440.02,2025-01
ORD1414,2024-03-09,North,Electronics,Widget A,2.0,316.19,35.0,Cash,4.4,632.38,2024-03
ORD1558,2024-02-20,South,Toys,Accessory M,3.0,214.39,64.0,Debit Card,2.6,643.17,2024-02
ORD1553,2024-05-24,West,Clothing,Widget B,9.0,146.8,23.0,Credit Card,3.0,1321.2,2024-05
ORD1193,2024-09-10,North,Home & Kitchen,Widget B,10.0,144.07,33.0,Upi,3.6,1440.7,2024-09
ORD2157,2025-02-22,South,Clothing,Item N,7.0,289.69,63.0,Debit Card,3.9,2027.83,2025-02
ORD2305,2024-11-04,West,Toys,Gizmo Z,1.0,164.48,58.0,Net Banking,3.0,164.48,2024-11
ORD2048,2024-12-04,West,Toys,Device Q,11.0,236.58,66.0,Debit Card,4.7,2602.38,2024-12
ORD1445,2024-06-13,South,Toys,Item N,11.0,108.98,61.0,Credit Card,4.2,1198.78,2024-06
ORD2187,2024-11-11,Central,Electronics,Widget A,3.0,111.68,31.0,Credit Card,4.0,335.04,2024-11
ORD2344,2024-11-05,North,Toys,Widget A,14.0,112.14,50.0,Cash,2.2,1569.96,2024-11
ORD2011,2024-10-15,West,Toys,Widget A,21.5,313.45,36.0,Net Banking,2.8,6739.18,2024-10
ORD2480,2024-10-08,Central,Home & Kitchen,Widget B,14.0,232.28,35.0,Credit Card,3.0,3251.92,2024-10
ORD1451,2025-05-14,East,Electronics,Gadget Y,5.0,288.11,26.0,Net Banking,4.3,1440.55,2025-05
ORD2967,2024-10-04,West,Books,Accessory M,11.0,162.75,58.0,Net Banking,4.1,1790.25,2024-10
ORD1464,2025-06-14,West,Toys,Device Q,2.0,299.99,28.0,Debit Card,2.3,599.98,2025-06
ORD1702,2025-03-21,South,Home & Kitchen,Gizmo Z,12.0,192.905,63.0,Credit Card,1.9,2314.86,2025-03
ORD1458,2024-09-08,North,Sports,Accessory M,1.0,295.65,24.0,Credit Card,3.4,295.65,2024-09
ORD2391,2024-05-01,North,Toys,Gadget X,8.0,137.08,47.0,Net Banking,1.2,1096.64,2024-05
ORD1961,2024-07-27,Central,Toys,Device Q,6.0,151.68,59.0,Cash,1.9,910.08,2024-07
ORD1838,2025-02-10,South,Sports,Device Q,1.0,135.11,57.0,Net Banking,2.0,135.11,2025-02
ORD2723,2025-04-25,East,Sports,Widget B,13.0,319.09,49.0,Credit Card,1.3,4148.17,2025-04
ORD1369,2024-10-11,North,Sports,Widget A,3.0,234.82,18.0,Credit Card,4.4,704.46,2024-10
ORD1484,2024-05-13,North,Books,Item N,13.0,209.81,53.0,Upi,1.9,2727.53,2024-05
ORD1903,2024-02-24,East,Electronics,Widget B,4.0,74.13,44.0,Debit Card,3.6,296.52,2024-02
ORD2602,2024-04-15,Central,Books,Device Q,13.0,186.57,37.0,Upi,3.2,2425.41,2024-04
ORD1307,2024-07-14,North,Electronics,Device Q,3.0,255.75,43.0,Upi,3.1,767.25,2024-07
ORD1285,2024-02-05,East,Home & Kitchen,Gadget Y,4.0,264.05,54.0,Cash,4.1,1056.2,2024-02
ORD1637,2024-02-25,East,Home & Kitchen,Item N,1.0,275.52,24.0,Net Banking,2.6,275.52,2024-02
ORD2368,2024-11-13,East,Home & Kitchen,Device Q,4.0,174.59,49.0,Credit Card,4.7,698.36,2024-11
ORD2575,2024-05-12,East,Sports,Item N,5.0,198.7,35.0,Net Banking,2.3,993.5,2024-05
ORD1715,2024-04-27,Central,Sports,Accessory M,7.0,168.56,31.0,Debit Card,1.9,1179.92,2024-04
ORD2269,2025-06-21,Central,Home & Kitchen,Device Q,4.0,247.71,43.0,Cash,2.3,990.84,2025-06
ORD1758,2024-09-26,South,Clothing,Accessory M,2.0,227.5,42.0,Net Banking,1.9,455.0,2024-09
ORD2008,2025-02-09,Central,Clothing,Gizmo Z,8.0,197.39,23.0,Credit Card,4.4,1579.12,2025-02
ORD1643,2024-09-13,West,Toys,Gadget X,12.0,330.62,54.0,Debit Card,2.0,3967.44,2024-09
ORD2171,2024-11-27,Central,Toys,Widget B,14.0,424.6474999999999,65.0,Debit Card,3.8,5945.06,2024-11
ORD1972,2025-03-17,South,Home & Kitchen,Widget B,3.0,100.5,48.0,Upi,4.9,301.5,2025-03
ORD1981,2024-02-03,West,Toys,Gizmo Z,8.0,82.4,68.0,Debit Card,2.1,659.2,2024-02
ORD1731,2024-01-01,Central,Sports,Device Q,4.0,364.2,69.0,Credit Card,3.0,1456.8,2024-01
ORD1658,2024-01-03,East,Clothing,Gizmo Z,11.0,116.87,29.0,Net Banking,4.5,1285.57,2024-01
ORD2396,2024-11-02,East,Toys,Widget B,3.0,19.88,26.0,Upi,2.3,59.64,2024-11
ORD1097,2025-02-10,East,Clothing,Gadget X,6.0,176.88,24.0,Debit Card,4.9,1061.28,2025-02
ORD2543,2025-05-03,North,Home & Kitchen,Item N,14.0,199.37,39.0,Credit Card,1.3,2791.18,2025-05
ORD2178,2025-01-29,West,Sports,Gadget Y,9.0,67.97,29.0,Net Banking,2.1,611.73,2025-01
ORD1829,2024-05-12,Central,Sports,Gadget X,6.0,273.11,18.0,Credit Card,3.7,1638.66,2024-05
ORD1139,2025-01-08,West,Sports,Item N,4.0,193.3,32.0,Upi,2.6,773.2,2025-01
ORD2347,2024-08-29,North,Toys,Gadget Y,12.0,141.87,43.0,Cash,1.1,1702.44,2024-08
ORD2038,2024-04-11,West,Toys,Gizmo Z,9.0,209.9,59.0,Upi,4.7,1889.1,2024-04
ORD2718,2025-03-31,South,Electronics,Widget A,1.0,230.63,31.0,Debit Card,4.5,230.63,2025-03
ORD2436,2024-10-19,East,Home & Kitchen,Device Q,4.0,135.89,53.0,Debit Card,1.8,543.56,2024-10
ORD2489,2024-01-12,South,Home & Kitchen,Widget A,7.0,82.18,35.0,Net Banking,3.4,575.26,2024-01
ORD2353,2024-06-14,East,Home & Kitchen,Gadget Y,8.0,109.08,18.0,Upi,3.2,872.64,2024-06
ORD2196,2024-02-09,North,Clothing,Accessory M,11.0,186.66,53.0,Upi,1.4,2053.26,2024-02
ORD2979,2024-08-16,South,Books,Widget B,11.0,173.08,52.0,Upi,3.0,1903.88,2024-08
ORD1128,2024-08-12,East,Clothing,Item N,8.0,135.25,25.0,Upi,1.3,1082.0,2024-08
ORD2823,2024-04-01,Central,Books,Widget B,13.0,290.89,61.0,Credit Card,1.6,3781.57,2024-04
ORD2860,2024-05-09,East,Electronics,Widget A,1.0,153.35,42.0,Cash,1.5,153.35,2024-05
ORD1788,2024-08-18,Central,Clothing,Widget B,11.0,78.94,22.0,Upi,3.8,868.34,2024-08
ORD2377,2024-07-26,East,Toys,Widget A,13.0,298.4,36.0,Debit Card,2.5,3879.2,2024-07
ORD1522,2025-04-05,Central,Books,Item N,11.0,368.37,47.0,Credit Card,3.7,4052.07,2025-04
ORD1264,2024-09-09,North,Electronics,Accessory M,3.0,87.48,20.0,Net Banking,4.6,262.44,2024-09
ORD2674,2025-02-28,North,Toys,Accessory M,10.0,99.8,22.0,Credit Card,3.0,998.0,2025-02
ORD1947,2025-01-30,North,Home & Kitchen,Gadget Y,5.0,153.27,41.0,Cash,2.5,766.35,2025-01
ORD2611,2024-04-17,South,Books,Device Q,3.0,162.67,64.0,Debit Card,3.0,488.01,2024-04
ORD1663,2024-01-15,East,Clothing,Widget A,8.0,200.57,43.0,Credit Card,3.8,1604.56,2024-01
ORD1631,2024-03-13,South,Toys,Widget A,2.0,146.17,30.0,Credit Card,4.1,292.34,2024-03
ORD1498,2024-10-31,East,Electronics,Item N,8.0,281.99,38.0,Credit Card,3.0,2255.92,2024-10
ORD2667,2024-10-14,North,Home & Kitchen,Widget B,8.0,122.57,62.0,Debit Card,2.8,980.56,2024-10
ORD2343,2025-04-07,North,Electronics,Device Q,1.0,135.6,40.0,Upi,3.0,135.6,2025-04
ORD2681,2024-03-07,North,Electronics,Gadget X,4.0,110.19,46.0,Upi,4.2,440.76,2024-03
ORD2960,2025-03-11,South,Home & Kitchen,Widget A,14.0,361.08,29.0,Debit Card,2.7,5055.12,2025-03
ORD1432,2024-01-09,West,Clothing,Gizmo Z,8.0,208.57,65.0,Net Banking,1.3,1668.56,2024-01
ORD2173,2025-06-04,West,Sports,Gadget Y,1.0,206.8,66.0,Debit Card,3.1,206.8,2025-06
ORD2408,2025-02-07,Central,Books,Gadget Y,2.0,225.54,22.0,Upi,1.5,451.08,2025-02
ORD1068,2024-02-22,West,Home & Kitchen,Accessory M,10.0,126.71,43.0,Credit Card,2.5,1267.1,2024-02
ORD1953,2025-05-14,East,Toys,Accessory M,9.0,90.46,38.0,Cash,1.3,814.14,2025-05
ORD1688,2025-01-03,Central,Clothing,Gadget Y,14.0,170.95,34.0,Cash,3.9,2393.3,2025-01
ORD2660,2024-06-15,Central,Electronics,Gizmo Z,5.0,138.42,27.0,Cash,4.9,692.1,2024-06
ORD1848,2024-07-20,East,Clothing,Accessory M,13.0,228.01,43.0,Cash,3.0,2964.13,2024-07
ORD1573,2024-08-23,North,Home & Kitchen,Item N,12.0,105.91,42.0,Debit Card,2.7,1270.92,2024-08
ORD1334,2024-10-11,Central,Electronics,Gadget X,12.0,176.05,54.0,Cash,4.3,2112.6,2024-10
ORD1338,2024-04-03,East,Toys,Item N,7.0,159.67,45.0,Credit Card,1.8,1117.69,2024-04
ORD2124,2024-10-19,South,Books,Accessory M,6.0,186.655,21.0,Debit Card,3.4,1119.93,2024-10
ORD1664,2024-07-10,Central,Electronics,Gadget X,8.0,295.33,35.0,Debit Card,2.1,2362.64,2024-07
ORD1383,2025-02-16,South,Clothing,Device Q,11.0,202.8,49.0,Cash,2.4,2230.8,2025-02
ORD1055,2025-01-24,East,Electronics,Accessory M,12.0,171.01,67.0,Upi,4.2,2052.12,2025-01
ORD2896,2025-05-05,East,Electronics,Gadget X,14.0,143.02,52.0,Upi,1.4,2002.28,2025-05
ORD1810,2025-02-14,North,Electronics,Accessory M,4.0,250.7,20.0,Debit Card,1.2,1002.8,2025-02
ORD1720,2024-01-26,Central,Electronics,Item N,2.0,190.12,65.0,Credit Card,1.2,380.24,2024-01
ORD2555,2024-12-09,North,Clothing,Widget B,9.0,134.29,64.0,Cash,4.0,1208.61,2024-12
ORD1737,2024-01-10,Central,Sports,Accessory M,7.0,185.42,44.0,Net Banking,2.6,1297.94,2024-01
ORD2704,2025-05-29,North,Home & Kitchen,Gadget X,7.0,124.9,55.0,Upi,2.5,874.3,2025-05
ORD1170,2024-05-23,West,Toys,Widget A,1.0,119.43,56.0,Cash,2.6,119.43,2024-05
ORD1173,2024-07-05,North,Toys,Gadget Y,13.0,114.61,49.0,Debit Card,3.0,1489.93,2024-07
ORD1976,2024-05-25,East,Books,Gizmo Z,5.0,249.46,35.0,Net Banking,3.3,1247.3,2024-05
ORD1326,2024-09-28,South,Clothing,Device Q,1.0,192.21,51.0,Debit Card,3.9,192.21,2024-09
ORD1503,2025-01-07,Central,Toys,Widget B,3.0,171.95,65.0,Cash,4.4,515.85,2025-01
ORD2020,2024-06-02,South,Sports,Accessory M,1.0,360.51,41.0,Net Banking,4.4,360.51,2024-06
ORD1409,2025-03-30,East,Clothing,Widget B,11.0,93.34,56.0,Debit Card,2.4,1026.74,2025-03
ORD1915,2025-03-18,East,Books,Device Q,7.0,114.22,66.0,Debit Card,3.4,799.54,2025-03
ORD1297,2024-05-29,East,Toys,Gizmo Z,3.0,109.4,36.0,Upi,3.8,328.2,2024-05
ORD1901,2024-08-09,North,Sports,Widget B,7.0,190.62,53.0,Debit Card,1.7,1334.34,2024-08
ORD2025,2024-01-17,East,Home & Kitchen,Widget A,9.0,173.83,19.0,Credit Card,2.3,1564.47,2024-01
ORD2822,2024-06-03,Central,Electronics,Gizmo Z,7.0,327.85,60.0,Net Banking,3.3,2294.95,2024-06
ORD1857,2025-04-19,Central,Electronics,Device Q,3.0,131.69,18.0,Debit Card,1.2,395.07,2025-04
ORD1728,2025-06-15,Central,Sports,Gizmo Z,13.0,84.31,21.0,Net Banking,2.0,1096.03,2025-06
ORD1957,2024-06-06,North,Electronics,Gadget Y,21.5,170.28,26.0,Debit Card,1.0,3661.02,2024-06
ORD1671,2025-04-18,South,Home & Kitchen,Device Q,11.0,146.69,51.0,Net Banking,3.6,1613.59,2025-04
ORD1648,2025-06-09,Central,Electronics,Gizmo Z,5.0,300.51,36.0,Cash,1.7,1502.55,2025-06
ORD2728,2024-06-28,Central,Books,Gadget X,14.0,243.12,43.0,Credit Card,4.0,3403.68,2024-06
ORD2706,2024-08-24,West,Books,Gadget Y,11.0,396.69,18.0,Debit Card,1.5,4363.59,2024-08
ORD2562,2024-10-31,Central,Electronics,Gadget X,7.0,223.87,23.0,Debit Card,4.3,1567.09,2024-10
ORD2995,2024-10-28,North,Toys,Gadget X,14.0,113.62,41.0,Debit Card,4.0,1590.68,2024-10
ORD2772,2024-04-26,Central,Clothing,Widget A,6.0,208.33,57.0,Upi,4.6,1249.98,2024-04
ORD1734,2024-05-18,East,Toys,Gadget Y,9.0,282.1,48.0,Cash,1.9,2538.9,2024-05
ORD1531,2024-04-28,West,Electronics,Gizmo Z,6.0,220.83,24.0,Credit Card,1.3,1324.98,2024-04
ORD1407,2024-03-16,West,Toys,Widget A,1.0,176.175,68.0,Cash,2.6,176.18,2024-03
ORD1199,2024-04-08,South,Electronics,Widget A,2.0,112.16,23.0,Upi,2.6,224.32,2024-04
ORD1473,2024-12-26,North,Electronics,Device Q,10.0,315.91,57.0,Debit Card,4.2,3159.1,2024-12
ORD2232,2024-08-10,South,Clothing,Gadget Y,7.0,316.01,69.0,Net Banking,3.0,2212.07,2024-08
ORD2170,2024-07-13,West,Clothing,Gadget Y,13.0,298.02,34.0,Credit Card,4.2,3874.26,2024-07
ORD1748,2024-08-23,North,Clothing,Gadget X,1.0,139.65,61.0,Cash,4.5,139.65,2024-08
ORD1765,2024-05-11,East,Books,Accessory M,12.0,166.04,23.0,Net Banking,1.1,1992.48,2024-05
ORD1216,2024-12-03,Central,Sports,Gadget X,10.0,204.2,56.0,Debit Card,3.1,2042.0,2024-12
ORD1253,2025-06-01,South,Sports,Device Q,5.0,221.37,66.0,Cash,3.8,1106.85,2025-06
ORD1152,2024-01-02,Central,Books,Gizmo Z,11.0,272.08,43.0,Net Banking,4.7,2992.88,2024-01
ORD2558,2024-03-16,South,Clothing,Device Q,2.0,232.26,48.0,Debit Card,4.3,464.52,2024-03
ORD2571,2025-03-29,South,Clothing,Accessory M,5.0,108.43,42.0,Debit Card,4.4,542.15,2025-03
ORD1948,2025-06-15,Central,Home & Kitchen,Widget B,9.0,194.05,19.0,Debit Card,3.6,1746.45,2025-06
ORD2271,2025-03-05,East,Clothing,Gizmo Z,2.0,129.73,21.0,Debit Card,4.5,259.46,2025-03
ORD2789,2025-04-11,South,Books,Gadget Y,3.0,62.95,27.0,Upi,1.4,188.85,2025-04
ORD2926,2025-06-06,East,Toys,Device Q,4.0,242.33,45.0,Credit Card,4.2,969.32,2025-06
ORD1735,2025-05-25,East,Clothing,Device Q,3.0,182.32,19.0,Debit Card,3.0,546.96,2025-05
ORD2635,2024-06-02,North,Sports,Gizmo Z,9.0,159.43,40.0,Credit Card,2.6,1434.87,2024-06
ORD2834,2024-01-13,North,Electronics,Accessory M,6.0,222.54,26.0,Credit Card,3.2,1335.24,2024-01
